instance family mcsplitdown14 mcsplitdownbiasedrestarts14
all-images-CVIU11-pattern33-target72 14 89180 NaN
all-images-CVIU11-pattern33-target73 14 41737 43734
all-images-CVIU11-pattern33-target74 14 50570 75663
all-images-CVIU11-pattern33-target75 14 41283 86438
all-images-CVIU11-pattern33-target76 14 27892 49461
all-images-CVIU11-pattern33-target77 14 NaN NaN
all-images-CVIU11-pattern33-target78 14 18081 28374
all-images-CVIU11-pattern33-target79 14 NaN NaN
all-images-CVIU11-pattern33-target8 14 54711 NaN
all-images-CVIU11-pattern33-target80 14 7326 6815
all-images-CVIU11-pattern33-target81 14 111427 85894
all-images-CVIU11-pattern33-target82 14 16083 33270
all-images-CVIU11-pattern33-target83 14 637940 NaN
all-images-CVIU11-pattern33-target84 14 178273 802653
all-images-CVIU11-pattern33-target85 14 42880 61060
all-images-CVIU11-pattern33-target86 14 NaN NaN
all-images-CVIU11-pattern33-target87 14 13054 5272
all-images-CVIU11-pattern33-target88 14 NaN NaN
all-images-CVIU11-pattern33-target89 14 27199 930234
all-images-CVIU11-pattern33-target9 14 18006 12780
all-images-CVIU11-pattern33-target90 14 8149 9027
all-images-CVIU11-pattern33-target91 14 6137 16256
all-images-CVIU11-pattern33-target92 14 25795 62039
all-images-CVIU11-pattern33-target93 14 22525 25793
all-images-CVIU11-pattern33-target94 14 NaN NaN
all-images-CVIU11-pattern33-target95 14 3390 1697
all-images-CVIU11-pattern33-target96 14 NaN NaN
all-images-CVIU11-pattern33-target97 14 12845 17915
all-images-CVIU11-pattern33-target98 14 907627 NaN
all-images-CVIU11-pattern33-target99 14 16485 44380
all-images-CVIU11-pattern34-target1 14 2502 3455
all-images-CVIU11-pattern34-target10 14 2792 3398
all-images-CVIU11-pattern34-target100 14 655 883
all-images-CVIU11-pattern34-target101 14 565 659
all-images-CVIU11-pattern34-target102 14 1182 1266
all-images-CVIU11-pattern34-target103 14 1684 2170
all-images-CVIU11-pattern34-target104 14 1586 1967
all-images-CVIU11-pattern34-target105 14 1091 1891
all-images-CVIU11-pattern34-target106 14 822 2524
all-images-CVIU11-pattern34-target107 14 1911 2389
all-images-CVIU11-pattern34-target108 14 7573 9780
all-images-CVIU11-pattern34-target109 14 3748 4862
all-images-CVIU11-pattern34-target11 14 1038 1361
all-images-CVIU11-pattern34-target110 14 1098 1534
all-images-CVIU11-pattern34-target111 14 1282 1746
all-images-CVIU11-pattern34-target112 14 1677 1531
all-images-CVIU11-pattern34-target113 14 1457 2710
all-images-CVIU11-pattern34-target114 14 477 791
all-images-CVIU11-pattern34-target115 14 2733 3193
all-images-CVIU11-pattern34-target116 14 5649 7493
all-images-CVIU11-pattern34-target117 14 3474 3924
all-images-CVIU11-pattern34-target118 14 2250 3055
all-images-CVIU11-pattern34-target119 14 2386 5746
all-images-CVIU11-pattern34-target12 14 2923 3581
all-images-CVIU11-pattern34-target120 14 4435 5519
all-images-CVIU11-pattern34-target121 14 5600 7509
all-images-CVIU11-pattern34-target122 14 2535 3129
all-images-CVIU11-pattern34-target123 14 6694 7267
all-images-CVIU11-pattern34-target124 14 3273 4210
all-images-CVIU11-pattern34-target125 14 4175 5525
all-images-CVIU11-pattern34-target126 14 517 620
all-images-CVIU11-pattern34-target127 14 526 1160
all-images-CVIU11-pattern34-target128 14 1928 1880
all-images-CVIU11-pattern34-target129 14 657 730
all-images-CVIU11-pattern34-target13 14 1995 1407
all-images-CVIU11-pattern34-target130 14 751 929
all-images-CVIU11-pattern34-target131 14 1623 2478
all-images-CVIU11-pattern34-target132 14 2045 2594
all-images-CVIU11-pattern34-target133 14 488 598
all-images-CVIU11-pattern34-target134 14 2376 3040
all-images-CVIU11-pattern34-target135 14 1965 2420
all-images-CVIU11-pattern34-target136 14 2877 3942
all-images-CVIU11-pattern34-target137 14 980 977
all-images-CVIU11-pattern34-target138 14 6525 6955
all-images-CVIU11-pattern34-target139 14 767 1186
all-images-CVIU11-pattern34-target14 14 865 1243
all-images-CVIU11-pattern34-target140 14 545 718
all-images-CVIU11-pattern34-target141 14 1622 1392
all-images-CVIU11-pattern34-target142 14 2446 2709
all-images-CVIU11-pattern34-target143 14 1557 1854
all-images-CVIU11-pattern34-target144 14 1427 2031
all-images-CVIU11-pattern34-target145 14 854 1024
all-images-CVIU11-pattern34-target146 14 4822 6240
all-images-CVIU11-pattern34-target15 14 571 693
all-images-CVIU11-pattern34-target16 14 1100 1238
all-images-CVIU11-pattern34-target17 14 4356 5511
all-images-CVIU11-pattern34-target18 14 3930 5169
all-images-CVIU11-pattern34-target19 14 2894 6908
all-images-CVIU11-pattern34-target2 14 2325 3168
all-images-CVIU11-pattern34-target20 14 4548 6458
all-images-CVIU11-pattern34-target21 14 3155 3888
all-images-CVIU11-pattern34-target22 14 1990 2458
all-images-CVIU11-pattern34-target23 14 3036 3857
all-images-CVIU11-pattern34-target24 14 874 878
all-images-CVIU11-pattern34-target25 14 1293 1854
all-images-CVIU11-pattern34-target26 14 944 1132
all-images-CVIU11-pattern34-target27 14 2600 3453
all-images-CVIU11-pattern34-target28 14 742 1076
all-images-CVIU11-pattern34-target29 14 4212 2730
all-images-CVIU11-pattern34-target3 14 6790 5348
all-images-CVIU11-pattern34-target30 14 5100 7197
all-images-CVIU11-pattern34-target31 14 759 1713
all-images-CVIU11-pattern34-target32 14 7150 9001
all-images-CVIU11-pattern34-target33 14 5847 9437
all-images-CVIU11-pattern34-target34 14 1819 1505
all-images-CVIU11-pattern34-target35 14 3477 6202
all-images-CVIU11-pattern34-target36 14 1220 909
all-images-CVIU11-pattern34-target37 14 6967 9328
all-images-CVIU11-pattern34-target38 14 6158 8234
all-images-CVIU11-pattern34-target39 14 2262 2695
all-images-CVIU11-pattern34-target4 14 3638 4574
all-images-CVIU11-pattern34-target40 14 2735 3693
all-images-CVIU11-pattern34-target41 14 532 1492
all-images-CVIU11-pattern34-target42 14 3276 4326
all-images-CVIU11-pattern34-target43 14 6015 7524
all-images-CVIU11-pattern34-target44 14 7582 9368
all-images-CVIU11-pattern34-target45 14 5646 7608
all-images-CVIU11-pattern34-target46 14 1318 1478
all-images-CVIU11-pattern34-target47 14 6533 8400
all-images-CVIU11-pattern34-target48 14 2005 2340
all-images-CVIU11-pattern34-target49 14 3162 4020
all-images-CVIU11-pattern34-target5 14 5498 5954
all-images-CVIU11-pattern34-target50 14 5657 7503
all-images-CVIU11-pattern34-target51 14 1503 1407
all-images-CVIU11-pattern34-target52 14 2427 3360
all-images-CVIU11-pattern34-target53 14 1679 1822
all-images-CVIU11-pattern34-target54 14 594 1061
all-images-CVIU11-pattern34-target55 14 1533 1876
all-images-CVIU11-pattern34-target56 14 1379 2069
all-images-CVIU11-pattern34-target57 14 7513 9547
all-images-CVIU11-pattern34-target58 14 1235 1733
all-images-CVIU11-pattern34-target59 14 4471 5962
all-images-CVIU11-pattern34-target6 14 5280 6573
all-images-CVIU11-pattern34-target60 14 2159 2903
all-images-CVIU11-pattern34-target61 14 4895 6867
all-images-CVIU11-pattern34-target62 14 5075 6643
all-images-CVIU11-pattern34-target63 14 3259 4616
all-images-CVIU11-pattern34-target64 14 1657 979
all-images-CVIU11-pattern34-target65 14 2110 2696
all-images-CVIU11-pattern34-target66 14 1441 1967
all-images-CVIU11-pattern34-target67 14 5822 7597
all-images-CVIU11-pattern34-target68 14 6223 8545
all-images-CVIU11-pattern34-target69 14 7675 10193
all-images-CVIU11-pattern34-target7 14 4470 5790
all-images-CVIU11-pattern34-target70 14 5499 7421
all-images-CVIU11-pattern34-target71 14 4311 5643
all-images-CVIU11-pattern34-target72 14 3799 5163
all-images-CVIU11-pattern34-target73 14 3675 4322
all-images-CVIU11-pattern34-target74 14 1471 2416
all-images-CVIU11-pattern34-target75 14 6255 8382
all-images-CVIU11-pattern34-target76 14 7397 9503
all-images-CVIU11-pattern34-target77 14 6914 9317
all-images-CVIU11-pattern34-target78 14 1955 4997
all-images-CVIU11-pattern34-target79 14 1247 1614
all-images-CVIU11-pattern34-target8 14 719 2028
all-images-CVIU11-pattern34-target80 14 1520 2092
all-images-CVIU11-pattern34-target81 14 2491 3165
all-images-CVIU11-pattern34-target82 14 3216 4319
all-images-CVIU11-pattern34-target83 14 2724 4155
all-images-CVIU11-pattern34-target84 14 165 137
all-images-CVIU11-pattern34-target85 14 6022 7323
all-images-CVIU11-pattern34-target86 14 2843 3864
all-images-CVIU11-pattern34-target87 14 2595 3180
all-images-CVIU11-pattern34-target88 14 3983 5380
all-images-CVIU11-pattern34-target89 14 1482 2102
all-images-CVIU11-pattern34-target9 14 2872 3503
all-images-CVIU11-pattern34-target90 14 861 1004
all-images-CVIU11-pattern34-target91 14 381 717
all-images-CVIU11-pattern34-target92 14 7190 9366
all-images-CVIU11-pattern34-target93 14 3352 4780
all-images-CVIU11-pattern34-target94 14 5092 6359
all-images-CVIU11-pattern34-target95 14 985 977
all-images-CVIU11-pattern34-target96 14 1558 2133
all-images-CVIU11-pattern34-target97 14 1767 2410
all-images-CVIU11-pattern34-target98 14 1206 999
all-images-CVIU11-pattern34-target99 14 3873 4906
all-images-CVIU11-pattern35-target1 14 763374 NaN
all-images-CVIU11-pattern35-target10 14 NaN NaN
all-images-CVIU11-pattern35-target100 14 319756 NaN
all-images-CVIU11-pattern35-target101 14 171303 NaN
all-images-CVIU11-pattern35-target102 14 646877 NaN
all-images-CVIU11-pattern35-target103 14 NaN NaN
all-images-CVIU11-pattern35-target104 14 NaN NaN
all-images-CVIU11-pattern35-target105 14 NaN NaN
all-images-CVIU11-pattern35-target106 14 NaN NaN
all-images-CVIU11-pattern35-target107 14 513336 NaN
all-images-CVIU11-pattern35-target108 14 NaN NaN
all-images-CVIU11-pattern35-target109 14 NaN NaN
all-images-CVIU11-pattern35-target11 14 908102 NaN
all-images-CVIU11-pattern35-target110 14 528424 NaN
all-images-CVIU11-pattern35-target111 14 757040 NaN
all-images-CVIU11-pattern35-target112 14 558461 NaN
all-images-CVIU11-pattern35-target113 14 NaN NaN
all-images-CVIU11-pattern35-target114 14 406446 NaN
all-images-CVIU11-pattern35-target115 14 839199 NaN
all-images-CVIU11-pattern35-target116 14 NaN NaN
all-images-CVIU11-pattern35-target117 14 NaN NaN
all-images-CVIU11-pattern35-target118 14 NaN NaN
all-images-CVIU11-pattern35-target119 14 NaN NaN
all-images-CVIU11-pattern35-target12 14 457048 NaN
all-images-CVIU11-pattern35-target120 14 NaN NaN
all-images-CVIU11-pattern35-target121 14 NaN NaN
all-images-CVIU11-pattern35-target122 14 623084 NaN
all-images-CVIU11-pattern35-target123 14 NaN NaN
all-images-CVIU11-pattern35-target124 14 NaN NaN
all-images-CVIU11-pattern35-target125 14 NaN NaN
all-images-CVIU11-pattern35-target126 14 83684 342070
all-images-CVIU11-pattern35-target127 14 532574 NaN
all-images-CVIU11-pattern35-target128 14 NaN NaN
all-images-CVIU11-pattern35-target129 14 174582 748092
all-images-CVIU11-pattern35-target13 14 NaN NaN
all-images-CVIU11-pattern35-target130 14 323326 NaN
all-images-CVIU11-pattern35-target131 14 NaN NaN
all-images-CVIU11-pattern35-target132 14 525648 NaN
all-images-CVIU11-pattern35-target133 14 NaN NaN
all-images-CVIU11-pattern35-target134 14 NaN NaN
all-images-CVIU11-pattern35-target135 14 291345 NaN
all-images-CVIU11-pattern35-target136 14 797969 NaN
all-images-CVIU11-pattern35-target137 14 226545 724197
all-images-CVIU11-pattern35-target138 14 NaN NaN
all-images-CVIU11-pattern35-target139 14 201097 NaN
all-images-CVIU11-pattern35-target14 14 NaN NaN
all-images-CVIU11-pattern35-target140 14 444512 NaN
all-images-CVIU11-pattern35-target141 14 96397 983912
all-images-CVIU11-pattern35-target142 14 586718 NaN
all-images-CVIU11-pattern35-target143 14 NaN NaN
all-images-CVIU11-pattern35-target144 14 NaN NaN
all-images-CVIU11-pattern35-target145 14 367108 NaN
all-images-CVIU11-pattern35-target146 14 NaN NaN
all-images-CVIU11-pattern35-target15 14 532939 NaN
all-images-CVIU11-pattern35-target16 14 NaN NaN
all-images-CVIU11-pattern35-target17 14 NaN NaN
all-images-CVIU11-pattern35-target18 14 904490 NaN
all-images-CVIU11-pattern35-target19 14 NaN NaN
all-images-CVIU11-pattern35-target2 14 NaN NaN
all-images-CVIU11-pattern35-target20 14 951294 NaN
all-images-CVIU11-pattern35-target21 14 NaN NaN
all-images-CVIU11-pattern35-target22 14 228606 NaN
all-images-CVIU11-pattern35-target23 14 NaN NaN
all-images-CVIU11-pattern35-target24 14 230440 NaN
all-images-CVIU11-pattern35-target25 14 NaN NaN
all-images-CVIU11-pattern35-target26 14 NaN NaN
all-images-CVIU11-pattern35-target27 14 491952 NaN
all-images-CVIU11-pattern35-target28 14 559494 NaN
all-images-CVIU11-pattern35-target29 14 NaN NaN
all-images-CVIU11-pattern35-target3 14 NaN NaN
all-images-CVIU11-pattern35-target30 14 NaN NaN
all-images-CVIU11-pattern35-target31 14 NaN NaN
all-images-CVIU11-pattern35-target32 14 NaN NaN
all-images-CVIU11-pattern35-target33 14 NaN NaN
all-images-CVIU11-pattern35-target34 14 NaN NaN
all-images-CVIU11-pattern35-target35 14 NaN NaN
all-images-CVIU11-pattern35-target36 14 429394 NaN
all-images-CVIU11-pattern35-target37 14 NaN NaN
all-images-CVIU11-pattern35-target38 14 NaN NaN
all-images-CVIU11-pattern35-target39 14 472268 NaN
all-images-CVIU11-pattern35-target4 14 NaN NaN
all-images-CVIU11-pattern35-target40 14 NaN NaN
all-images-CVIU11-pattern35-target41 14 NaN NaN
all-images-CVIU11-pattern35-target42 14 NaN NaN
all-images-CVIU11-pattern35-target43 14 NaN NaN
all-images-CVIU11-pattern35-target44 14 NaN NaN
all-images-CVIU11-pattern35-target45 14 NaN NaN
all-images-CVIU11-pattern35-target46 14 NaN NaN
all-images-CVIU11-pattern35-target47 14 NaN NaN
all-images-CVIU11-pattern35-target48 14 62985 418353
all-images-CVIU11-pattern35-target49 14 NaN NaN
all-images-CVIU11-pattern35-target5 14 NaN NaN
all-images-CVIU11-pattern35-target50 14 NaN NaN
all-images-CVIU11-pattern35-target51 14 591208 NaN
all-images-CVIU11-pattern35-target52 14 NaN NaN
all-images-CVIU11-pattern35-target53 14 NaN NaN
all-images-CVIU11-pattern35-target54 14 460550 NaN
all-images-CVIU11-pattern35-target55 14 915970 NaN
all-images-CVIU11-pattern35-target56 14 NaN NaN
all-images-CVIU11-pattern35-target57 14 NaN NaN
all-images-CVIU11-pattern35-target58 14 995710 NaN
all-images-CVIU11-pattern35-target59 14 NaN NaN
all-images-CVIU11-pattern35-target6 14 NaN NaN
all-images-CVIU11-pattern35-target60 14 NaN NaN
all-images-CVIU11-pattern35-target61 14 853418 NaN
all-images-CVIU11-pattern35-target62 14 NaN NaN
all-images-CVIU11-pattern35-target63 14 NaN NaN
all-images-CVIU11-pattern35-target64 14 NaN NaN
all-images-CVIU11-pattern35-target65 14 NaN NaN
all-images-CVIU11-pattern35-target66 14 NaN NaN
all-images-CVIU11-pattern35-target67 14 NaN NaN
all-images-CVIU11-pattern35-target68 14 NaN NaN
all-images-CVIU11-pattern35-target69 14 NaN NaN
all-images-CVIU11-pattern35-target7 14 NaN NaN
all-images-CVIU11-pattern35-target70 14 NaN NaN
all-images-CVIU11-pattern35-target71 14 NaN NaN
all-images-CVIU11-pattern35-target72 14 NaN NaN
all-images-CVIU11-pattern35-target73 14 NaN NaN
all-images-CVIU11-pattern35-target74 14 NaN NaN
all-images-CVIU11-pattern35-target75 14 NaN NaN
all-images-CVIU11-pattern35-target76 14 NaN NaN
all-images-CVIU11-pattern35-target77 14 NaN NaN
all-images-CVIU11-pattern35-target78 14 NaN NaN
all-images-CVIU11-pattern35-target79 14 133950 638511
all-images-CVIU11-pattern35-target8 14 NaN NaN
all-images-CVIU11-pattern35-target80 14 NaN NaN
all-images-CVIU11-pattern35-target81 14 460995 NaN
all-images-CVIU11-pattern35-target82 14 NaN NaN
all-images-CVIU11-pattern35-target83 14 NaN NaN
all-images-CVIU11-pattern35-target84 14 12 12
all-images-CVIU11-pattern35-target85 14 NaN NaN
all-images-CVIU11-pattern35-target86 14 NaN NaN
all-images-CVIU11-pattern35-target87 14 989251 NaN
all-images-CVIU11-pattern35-target88 14 NaN NaN
all-images-CVIU11-pattern35-target89 14 719046 NaN
all-images-CVIU11-pattern35-target9 14 NaN NaN
all-images-CVIU11-pattern35-target90 14 948914 NaN
all-images-CVIU11-pattern35-target91 14 482223 NaN
all-images-CVIU11-pattern35-target92 14 NaN NaN
all-images-CVIU11-pattern35-target93 14 NaN NaN
all-images-CVIU11-pattern35-target94 14 NaN NaN
all-images-CVIU11-pattern35-target95 14 569901 830158
all-images-CVIU11-pattern35-target96 14 NaN NaN
all-images-CVIU11-pattern35-target97 14 389206 NaN
all-images-CVIU11-pattern35-target98 14 NaN NaN
all-images-CVIU11-pattern35-target99 14 NaN NaN
all-images-CVIU11-pattern36-target1 14 NaN NaN
all-images-CVIU11-pattern36-target10 14 NaN NaN
all-images-CVIU11-pattern36-target100 14 NaN NaN
all-images-CVIU11-pattern36-target101 14 NaN NaN
all-images-CVIU11-pattern36-target102 14 NaN NaN
all-images-CVIU11-pattern36-target103 14 NaN NaN
all-images-CVIU11-pattern36-target104 14 NaN NaN
all-images-CVIU11-pattern36-target105 14 NaN NaN
all-images-CVIU11-pattern36-target106 14 NaN NaN
all-images-CVIU11-pattern36-target107 14 NaN NaN
all-images-CVIU11-pattern36-target108 14 NaN NaN
all-images-CVIU11-pattern36-target109 14 NaN NaN
all-images-CVIU11-pattern36-target11 14 NaN NaN
all-images-CVIU11-pattern36-target110 14 NaN NaN
all-images-CVIU11-pattern36-target111 14 NaN NaN
all-images-CVIU11-pattern36-target112 14 NaN NaN
all-images-CVIU11-pattern36-target113 14 NaN NaN
all-images-CVIU11-pattern36-target114 14 NaN NaN
all-images-CVIU11-pattern36-target115 14 NaN NaN
all-images-CVIU11-pattern36-target116 14 NaN NaN
all-images-CVIU11-pattern36-target117 14 NaN NaN
all-images-CVIU11-pattern36-target118 14 NaN NaN
all-images-CVIU11-pattern36-target119 14 NaN NaN
all-images-CVIU11-pattern36-target12 14 NaN NaN
all-images-CVIU11-pattern36-target120 14 NaN NaN
all-images-CVIU11-pattern36-target121 14 NaN NaN
all-images-CVIU11-pattern36-target122 14 NaN NaN
all-images-CVIU11-pattern36-target123 14 NaN NaN
all-images-CVIU11-pattern36-target124 14 NaN NaN
all-images-CVIU11-pattern36-target125 14 NaN NaN
all-images-CVIU11-pattern36-target126 14 NaN NaN
all-images-CVIU11-pattern36-target127 14 NaN NaN
all-images-CVIU11-pattern36-target128 14 NaN NaN
all-images-CVIU11-pattern36-target129 14 NaN NaN
all-images-CVIU11-pattern36-target13 14 NaN NaN
all-images-CVIU11-pattern36-target130 14 NaN NaN
all-images-CVIU11-pattern36-target131 14 NaN NaN
all-images-CVIU11-pattern36-target132 14 NaN NaN
all-images-CVIU11-pattern36-target133 14 NaN NaN
all-images-CVIU11-pattern36-target134 14 NaN NaN
all-images-CVIU11-pattern36-target135 14 NaN NaN
all-images-CVIU11-pattern36-target136 14 NaN NaN
all-images-CVIU11-pattern36-target137 14 NaN NaN
all-images-CVIU11-pattern36-target138 14 NaN NaN
all-images-CVIU11-pattern36-target139 14 NaN NaN
all-images-CVIU11-pattern36-target14 14 NaN NaN
all-images-CVIU11-pattern36-target140 14 NaN NaN
all-images-CVIU11-pattern36-target141 14 NaN NaN
all-images-CVIU11-pattern36-target142 14 NaN NaN
all-images-CVIU11-pattern36-target143 14 NaN NaN
all-images-CVIU11-pattern36-target144 14 NaN NaN
all-images-CVIU11-pattern36-target145 14 NaN NaN
all-images-CVIU11-pattern36-target146 14 NaN NaN
all-images-CVIU11-pattern36-target15 14 NaN NaN
all-images-CVIU11-pattern36-target16 14 NaN NaN
all-images-CVIU11-pattern36-target17 14 NaN NaN
all-images-CVIU11-pattern36-target18 14 NaN NaN
all-images-CVIU11-pattern36-target19 14 NaN NaN
all-images-CVIU11-pattern36-target2 14 NaN NaN
all-images-CVIU11-pattern36-target20 14 NaN NaN
all-images-CVIU11-pattern36-target21 14 NaN NaN
all-images-CVIU11-pattern36-target22 14 NaN NaN
all-images-CVIU11-pattern36-target23 14 NaN NaN
all-images-CVIU11-pattern36-target24 14 NaN NaN
all-images-CVIU11-pattern36-target25 14 NaN NaN
all-images-CVIU11-pattern36-target26 14 NaN NaN
all-images-CVIU11-pattern36-target27 14 NaN NaN
all-images-CVIU11-pattern36-target28 14 NaN NaN
all-images-CVIU11-pattern36-target29 14 NaN NaN
all-images-CVIU11-pattern36-target3 14 NaN NaN
all-images-CVIU11-pattern36-target30 14 NaN NaN
all-images-CVIU11-pattern36-target31 14 NaN NaN
all-images-CVIU11-pattern36-target32 14 NaN NaN
all-images-CVIU11-pattern36-target33 14 NaN NaN
all-images-CVIU11-pattern36-target34 14 NaN NaN
all-images-CVIU11-pattern36-target35 14 NaN NaN
all-images-CVIU11-pattern36-target36 14 NaN NaN
all-images-CVIU11-pattern36-target37 14 NaN NaN
all-images-CVIU11-pattern36-target38 14 NaN NaN
all-images-CVIU11-pattern36-target39 14 NaN NaN
all-images-CVIU11-pattern36-target4 14 NaN NaN
all-images-CVIU11-pattern36-target40 14 NaN NaN
all-images-CVIU11-pattern36-target41 14 NaN NaN
all-images-CVIU11-pattern36-target42 14 NaN NaN
all-images-CVIU11-pattern36-target43 14 NaN NaN
all-images-CVIU11-pattern36-target44 14 NaN NaN
all-images-CVIU11-pattern36-target45 14 NaN NaN
all-images-CVIU11-pattern36-target46 14 NaN NaN
all-images-CVIU11-pattern36-target47 14 NaN NaN
all-images-CVIU11-pattern36-target48 14 NaN NaN
all-images-CVIU11-pattern36-target49 14 NaN NaN
all-images-CVIU11-pattern36-target5 14 NaN NaN
all-images-CVIU11-pattern36-target50 14 NaN NaN
all-images-CVIU11-pattern36-target51 14 NaN NaN
all-images-CVIU11-pattern36-target52 14 NaN NaN
all-images-CVIU11-pattern36-target53 14 NaN NaN
all-images-CVIU11-pattern36-target54 14 NaN NaN
all-images-CVIU11-pattern36-target55 14 NaN NaN
all-images-CVIU11-pattern36-target56 14 NaN NaN
all-images-CVIU11-pattern36-target57 14 NaN NaN
all-images-CVIU11-pattern36-target58 14 NaN NaN
all-images-CVIU11-pattern36-target59 14 NaN NaN
all-images-CVIU11-pattern36-target6 14 NaN NaN
all-images-CVIU11-pattern36-target60 14 NaN NaN
all-images-CVIU11-pattern36-target61 14 NaN NaN
all-images-CVIU11-pattern36-target62 14 NaN NaN
all-images-CVIU11-pattern36-target63 14 NaN NaN
all-images-CVIU11-pattern36-target64 14 NaN NaN
all-images-CVIU11-pattern36-target65 14 NaN NaN
all-images-CVIU11-pattern36-target66 14 NaN NaN
all-images-CVIU11-pattern36-target67 14 NaN NaN
all-images-CVIU11-pattern36-target68 14 NaN NaN
all-images-CVIU11-pattern36-target69 14 NaN NaN
all-images-CVIU11-pattern36-target7 14 NaN NaN
all-images-CVIU11-pattern36-target70 14 NaN NaN
all-images-CVIU11-pattern36-target71 14 NaN NaN
all-images-CVIU11-pattern36-target72 14 NaN NaN
all-images-CVIU11-pattern36-target73 14 NaN NaN
all-images-CVIU11-pattern36-target74 14 NaN NaN
all-images-CVIU11-pattern36-target75 14 NaN NaN
all-images-CVIU11-pattern36-target76 14 NaN NaN
all-images-CVIU11-pattern36-target77 14 NaN NaN
all-images-CVIU11-pattern36-target78 14 NaN NaN
all-images-CVIU11-pattern36-target79 14 NaN NaN
all-images-CVIU11-pattern36-target8 14 NaN NaN
all-images-CVIU11-pattern36-target80 14 NaN NaN
all-images-CVIU11-pattern36-target81 14 NaN NaN
all-images-CVIU11-pattern36-target82 14 NaN NaN
all-images-CVIU11-pattern36-target83 14 NaN NaN
all-images-CVIU11-pattern36-target84 14 NaN NaN
all-images-CVIU11-pattern36-target85 14 NaN NaN
all-images-CVIU11-pattern36-target86 14 NaN NaN
all-images-CVIU11-pattern36-target87 14 NaN NaN
all-images-CVIU11-pattern36-target88 14 NaN NaN
all-images-CVIU11-pattern36-target89 14 NaN NaN
all-images-CVIU11-pattern36-target9 14 NaN NaN
all-images-CVIU11-pattern36-target90 14 NaN NaN
all-images-CVIU11-pattern36-target91 14 17 22
all-images-CVIU11-pattern36-target92 14 NaN NaN
all-images-CVIU11-pattern36-target93 14 NaN NaN
all-images-CVIU11-pattern36-target94 14 NaN NaN
all-images-CVIU11-pattern36-target95 14 NaN NaN
all-images-CVIU11-pattern36-target96 14 NaN NaN
all-images-CVIU11-pattern36-target97 14 NaN NaN
all-images-CVIU11-pattern36-target98 14 NaN NaN
all-images-CVIU11-pattern36-target99 14 NaN NaN
all-images-CVIU11-pattern37-target1 14 NaN NaN
all-images-CVIU11-pattern37-target10 14 NaN NaN
all-images-CVIU11-pattern37-target100 14 NaN NaN
all-images-CVIU11-pattern37-target101 14 NaN NaN
all-images-CVIU11-pattern37-target102 14 NaN NaN
all-images-CVIU11-pattern37-target103 14 NaN NaN
all-images-CVIU11-pattern37-target104 14 NaN NaN
all-images-CVIU11-pattern37-target105 14 NaN NaN
all-images-CVIU11-pattern37-target106 14 NaN NaN
all-images-CVIU11-pattern37-target107 14 NaN NaN
all-images-CVIU11-pattern37-target108 14 NaN NaN
all-images-CVIU11-pattern37-target109 14 NaN NaN
all-images-CVIU11-pattern37-target11 14 NaN NaN
all-images-CVIU11-pattern37-target110 14 NaN NaN
all-images-CVIU11-pattern37-target111 14 NaN NaN
all-images-CVIU11-pattern37-target112 14 NaN NaN
all-images-CVIU11-pattern37-target113 14 NaN NaN
all-images-CVIU11-pattern37-target114 14 NaN NaN
all-images-CVIU11-pattern37-target115 14 NaN NaN
all-images-CVIU11-pattern37-target116 14 NaN NaN
all-images-CVIU11-pattern37-target117 14 NaN NaN
all-images-CVIU11-pattern37-target118 14 NaN NaN
all-images-CVIU11-pattern37-target119 14 NaN NaN
all-images-CVIU11-pattern37-target12 14 NaN NaN
all-images-CVIU11-pattern37-target120 14 NaN NaN
all-images-CVIU11-pattern37-target121 14 NaN NaN
all-images-CVIU11-pattern37-target122 14 NaN NaN
all-images-CVIU11-pattern37-target123 14 NaN NaN
all-images-CVIU11-pattern37-target124 14 NaN NaN
all-images-CVIU11-pattern37-target125 14 NaN NaN
all-images-CVIU11-pattern37-target126 14 NaN NaN
all-images-CVIU11-pattern37-target127 14 NaN NaN
all-images-CVIU11-pattern37-target128 14 NaN NaN
all-images-CVIU11-pattern37-target129 14 NaN NaN
all-images-CVIU11-pattern37-target13 14 NaN NaN
all-images-CVIU11-pattern37-target130 14 NaN NaN
all-images-CVIU11-pattern37-target131 14 NaN NaN
all-images-CVIU11-pattern37-target132 14 NaN NaN
all-images-CVIU11-pattern37-target133 14 NaN NaN
all-images-CVIU11-pattern37-target134 14 NaN NaN
all-images-CVIU11-pattern37-target135 14 NaN NaN
all-images-CVIU11-pattern37-target136 14 NaN NaN
all-images-CVIU11-pattern37-target137 14 NaN NaN
all-images-CVIU11-pattern37-target138 14 NaN NaN
all-images-CVIU11-pattern37-target139 14 NaN NaN
all-images-CVIU11-pattern37-target14 14 NaN NaN
all-images-CVIU11-pattern37-target140 14 NaN NaN
all-images-CVIU11-pattern37-target141 14 NaN NaN
all-images-CVIU11-pattern37-target142 14 NaN NaN
all-images-CVIU11-pattern37-target143 14 NaN NaN
all-images-CVIU11-pattern37-target144 14 NaN NaN
all-images-CVIU11-pattern37-target145 14 NaN NaN
all-images-CVIU11-pattern37-target146 14 NaN NaN
all-images-CVIU11-pattern37-target15 14 NaN NaN
all-images-CVIU11-pattern37-target16 14 NaN NaN
all-images-CVIU11-pattern37-target17 14 NaN NaN
all-images-CVIU11-pattern37-target18 14 NaN NaN
